Original Link,Resolved CID,Number of Providers,List of Providers
fa.wikipedia-on-ipfs.org/wiki/بخت_نصر,bafkreig7scjqwgbtg3dssvrha2ghjcrtlomtsfco6kbxkwflfyrp5if4zu,0,","
fa.wikipedia-on-ipfs.org/wiki/خانه_شربت‌اوغلی,bafkreigxih56atkrpcernhkzu2dorb4ui3g4tgl6w37zyfwyco2le4h57m,0,","
fa.wikipedia-on-ipfs.org/wiki/علی‌رضا_پنجه‌ای,bafkreibbybsg7h2ezelflv2uoddsi6j6afpyovdvovcek2x4ve2idxp27i,0,","
fa.wikipedia-on-ipfs.org/wiki/ترمودینامیک_شیمیایی,bafkreicvxjqb4p46klk5qncaregjfzqdagns2txiwkfqpah4lkwovozsbq,0,","
fa.wikipedia-on-ipfs.org/wiki/ویکی‌کتاب,bafkreifnorply3v377x46guxfmmp5ie6sckqoc3bdgcnmq6s2rx7ebtafy,0,","
fa.wikipedia-on-ipfs.org/wiki/ساعت_تابستانی_اروپای_مرکزی,bafkreiaraqu3j5gpgw4prwejlptj27axbeapbik6dhne4msrvlwopljrgu,0,","
fa.wikipedia-on-ipfs.org/wiki/فرودگاه_بین‌المللی_دنور,bafkreiawtchjbfh2i6wj7fa4is5v3hw5l6xhzasjav5s5ns5sdzbcexxsm,0,","
fa.wikipedia-on-ipfs.org/wiki/سازمان_اطلاعات_نظامی_پاکستان,bafkreibrahs3hp3qox33n24rrmpf3uzdxivclrhzhtvsxut5ycj3rpzu6m,0,","
fa.wikipedia-on-ipfs.org/wiki/امپراتور_نینکو,bafkreiap6umi6fkhxswzr6jclm2xh4vtvue2n7bp5ubfqwho6a4zzpcczq,0,","
fa.wikipedia-on-ipfs.org/wiki/دورگه,bafkreigr54vgtg2sf6yawwnkynr2yarsqwwlwe56z2piliwxsy5m26qnou,0,","
fa.wikipedia-on-ipfs.org/wiki/نماد_شیمیایی,bafkreifwp3ne7ryxuecltadxrw37qqbx2f4v7ri462c2xsd6rnn473ctm4,0,","
