Timestamp,TotalIn,TotalOut,RateIn,RateOut
2023-03-21 21:16:02,5.8 GB,6.3 GB,1.7 MB/s,134 kB/s
2023-03-21 21:16:03,5.8 GB,6.3 GB,1.6 MB/s,120 kB/s
2023-03-21 21:16:04,5.8 GB,6.3 GB,1.5 MB/s,124 kB/s
2023-03-21 21:16:05,5.8 GB,6.3 GB,795 kB/s,74 kB/s
2023-03-21 21:16:06,5.8 GB,6.3 GB,1.4 MB/s,95 kB/s
2023-03-21 21:16:07,5.9 GB,6.3 GB,1.8 MB/s,126 kB/s
2023-03-21 21:16:08,5.9 GB,6.3 GB,2.1 MB/s,130 kB/s
2023-03-21 21:16:10,5.9 GB,6.3 GB,2.1 MB/s,145 kB/s
2023-03-21 21:16:11,5.9 GB,6.3 GB,1.9 MB/s,136 kB/s
2023-03-21 21:16:12,5.9 GB,6.3 GB,2.1 MB/s,150 kB/s
2023-03-21 21:16:13,5.9 GB,6.3 GB,2.2 MB/s,144 kB/s
2023-03-21 21:16:14,5.9 GB,6.3 GB,2.1 MB/s,125 kB/s
2023-03-21 21:16:15,5.9 GB,6.3 GB,2.1 MB/s,138 kB/s
2023-03-21 21:16:16,5.9 GB,6.3 GB,1.8 MB/s,160 kB/s
2023-03-21 21:16:17,5.9 GB,6.3 GB,1.7 MB/s,146 kB/s
2023-03-21 21:16:19,5.9 GB,6.3 GB,1.5 MB/s,132 kB/s
2023-03-21 21:16:20,5.9 GB,6.3 GB,1.5 MB/s,124 kB/s
2023-03-21 21:16:21,5.9 GB,6.3 GB,1.6 MB/s,147 kB/s
2023-03-21 21:16:22,5.9 GB,6.3 GB,1.5 MB/s,132 kB/s
2023-03-21 21:16:23,5.9 GB,6.3 GB,1.7 MB/s,132 kB/s
2023-03-21 21:16:24,5.9 GB,6.3 GB,631 kB/s,63 kB/s
2023-03-21 21:16:26,5.9 GB,6.3 GB,1.2 MB/s,94 kB/s
2023-03-21 21:16:27,5.9 GB,6.3 GB,1.6 MB/s,144 kB/s
2023-03-21 21:16:28,5.9 GB,6.3 GB,2.0 MB/s,170 kB/s
2023-03-21 21:16:29,5.9 GB,6.3 GB,1.7 MB/s,150 kB/s
2023-03-21 21:16:30,5.9 GB,6.3 GB,1.7 MB/s,150 kB/s
2023-03-21 21:16:31,5.9 GB,6.3 GB,1.7 MB/s,137 kB/s
2023-03-21 21:16:32,5.9 GB,6.3 GB,1.4 MB/s,112 kB/s
2023-03-21 21:16:33,5.9 GB,6.3 GB,1.6 MB/s,135 kB/s
2023-03-21 21:16:35,5.9 GB,6.3 GB,751 kB/s,73 kB/s
2023-03-21 21:16:36,5.9 GB,6.3 GB,1.2 MB/s,76 kB/s
2023-03-21 21:16:37,5.9 GB,6.3 GB,1.7 MB/s,127 kB/s
2023-03-21 21:16:38,5.9 GB,6.3 GB,1.4 MB/s,133 kB/s
2023-03-21 21:16:39,5.9 GB,6.3 GB,1.6 MB/s,138 kB/s
2023-03-21 21:16:40,5.9 GB,6.3 GB,1.4 MB/s,127 kB/s
2023-03-21 21:16:41,5.9 GB,6.3 GB,1.3 MB/s,106 kB/s
2023-03-21 21:16:42,5.9 GB,6.3 GB,1.6 MB/s,132 kB/s
2023-03-21 21:16:44,5.9 GB,6.3 GB,1.3 MB/s,118 kB/s
2023-03-21 21:16:45,5.9 GB,6.3 GB,901 kB/s,84 kB/s
2023-03-21 21:16:46,5.9 GB,6.3 GB,1.3 MB/s,106 kB/s
2023-03-21 21:16:47,5.9 GB,6.3 GB,1.4 MB/s,113 kB/s
2023-03-21 21:16:48,5.9 GB,6.3 GB,1.4 MB/s,146 kB/s
2023-03-21 21:16:49,5.9 GB,6.3 GB,1.7 MB/s,147 kB/s
2023-03-21 21:16:50,5.9 GB,6.3 GB,1.6 MB/s,145 kB/s
2023-03-21 21:16:52,5.9 GB,6.3 GB,1.3 MB/s,112 kB/s
2023-03-21 21:16:53,5.9 GB,6.3 GB,1.3 MB/s,107 kB/s
2023-03-21 21:16:54,5.9 GB,6.3 GB,1.3 MB/s,102 kB/s
2023-03-21 21:16:55,5.9 GB,6.3 GB,1.4 MB/s,128 kB/s
2023-03-21 21:16:56,5.9 GB,6.3 GB,1.8 MB/s,136 kB/s
2023-03-21 21:16:57,5.9 GB,6.3 GB,1.8 MB/s,146 kB/s
2023-03-21 21:16:59,5.9 GB,6.3 GB,1.5 MB/s,132 kB/s
2023-03-21 21:17:00,5.9 GB,6.3 GB,772 kB/s,63 kB/s
2023-03-21 21:17:01,5.9 GB,6.3 GB,1.2 MB/s,94 kB/s
