Timestamp,TotalIn,TotalOut,RateIn,RateOut
2023-03-19 19:15:48,672 MB,121 MB,834 kB/s,101 kB/s
2023-03-19 19:15:49,672 MB,121 MB,683 kB/s,70 kB/s
2023-03-19 19:15:50,673 MB,121 MB,409 kB/s,45 kB/s
2023-03-19 19:15:51,673 MB,121 MB,355 kB/s,40 kB/s
2023-03-19 19:15:53,674 MB,121 MB,474 kB/s,49 kB/s
2023-03-19 19:15:54,674 MB,121 MB,538 kB/s,55 kB/s
2023-03-19 19:15:55,675 MB,122 MB,546 kB/s,66 kB/s
2023-03-19 19:15:56,676 MB,122 MB,588 kB/s,70 kB/s
2023-03-19 19:15:57,676 MB,122 MB,572 kB/s,70 kB/s
2023-03-19 19:15:58,677 MB,122 MB,783 kB/s,84 kB/s
2023-03-19 19:15:59,678 MB,122 MB,700 kB/s,78 kB/s
2023-03-19 19:16:00,678 MB,122 MB,483 kB/s,59 kB/s
2023-03-19 19:16:01,679 MB,122 MB,432 kB/s,54 kB/s
2023-03-19 19:16:02,679 MB,122 MB,365 kB/s,41 kB/s
2023-03-19 19:16:03,680 MB,122 MB,523 kB/s,60 kB/s
2023-03-19 19:16:04,680 MB,122 MB,561 kB/s,67 kB/s
2023-03-19 19:16:06,681 MB,122 MB,528 kB/s,61 kB/s
2023-03-19 19:16:07,681 MB,122 MB,381 kB/s,47 kB/s
2023-03-19 19:16:08,682 MB,122 MB,501 kB/s,44 kB/s
2023-03-19 19:16:09,682 MB,122 MB,430 kB/s,37 kB/s
2023-03-19 19:16:10,682 MB,122 MB,292 kB/s,27 kB/s
2023-03-19 19:16:11,683 MB,122 MB,269 kB/s,34 kB/s
2023-03-19 19:16:12,683 MB,122 MB,376 kB/s,42 kB/s
2023-03-19 19:16:13,684 MB,122 MB,516 kB/s,58 kB/s
2023-03-19 19:16:14,684 MB,122 MB,592 kB/s,61 kB/s
2023-03-19 19:16:15,685 MB,123 MB,530 kB/s,52 kB/s
2023-03-19 19:16:16,685 MB,123 MB,494 kB/s,57 kB/s
2023-03-19 19:16:17,686 MB,123 MB,331 kB/s,254 kB/s
2023-03-19 19:16:18,686 MB,123 MB,547 kB/s,150 kB/s
2023-03-19 19:16:20,687 MB,123 MB,597 kB/s,111 kB/s
2023-03-19 19:16:21,688 MB,124 MB,647 kB/s,94 kB/s
2023-03-19 19:16:22,689 MB,124 MB,796 kB/s,110 kB/s
2023-03-19 19:16:23,689 MB,124 MB,652 kB/s,79 kB/s
2023-03-19 19:16:24,690 MB,124 MB,507 kB/s,58 kB/s
2023-03-19 19:16:25,690 MB,124 MB,455 kB/s,38 kB/s
2023-03-19 19:16:26,690 MB,124 MB,319 kB/s,25 kB/s
2023-03-19 19:16:27,691 MB,124 MB,353 kB/s,25 kB/s
2023-03-19 19:16:28,691 MB,124 MB,555 kB/s,49 kB/s
2023-03-19 19:16:29,692 MB,124 MB,349 kB/s,29 kB/s
2023-03-19 19:16:30,692 MB,124 MB,262 kB/s,141 kB/s
2023-03-19 19:16:31,692 MB,124 MB,303 kB/s,77 kB/s
2023-03-19 19:16:32,692 MB,124 MB,270 kB/s,44 kB/s
2023-03-19 19:16:33,693 MB,124 MB,347 kB/s,36 kB/s
2023-03-19 19:16:34,694 MB,124 MB,440 kB/s,37 kB/s
2023-03-19 19:16:35,694 MB,124 MB,311 kB/s,31 kB/s
2023-03-19 19:16:36,694 MB,124 MB,417 kB/s,39 kB/s
2023-03-19 19:16:37,695 MB,124 MB,407 kB/s,39 kB/s
2023-03-19 19:16:39,695 MB,124 MB,333 kB/s,37 kB/s
2023-03-19 19:16:40,695 MB,124 MB,211 kB/s,22 kB/s
2023-03-19 19:16:41,695 MB,124 MB,246 kB/s,14 kB/s
2023-03-19 19:16:42,696 MB,124 MB,312 kB/s,24 kB/s
2023-03-19 19:16:43,696 MB,124 MB,408 kB/s,29 kB/s
2023-03-19 19:16:44,697 MB,125 MB,467 kB/s,41 kB/s
2023-03-19 19:16:45,697 MB,125 MB,490 kB/s,46 kB/s
2023-03-19 19:16:46,698 MB,125 MB,368 kB/s,120 kB/s
2023-03-19 19:16:47,698 MB,125 MB,339 kB/s,128 kB/s
2023-03-19 19:16:48,698 MB,125 MB,297 kB/s,67 kB/s
2023-03-19 19:16:49,698 MB,125 MB,242 kB/s,38 kB/s
2023-03-19 19:16:50,699 MB,125 MB,388 kB/s,45 kB/s
2023-03-19 19:16:51,700 MB,125 MB,493 kB/s,59 kB/s
2023-03-19 19:16:52,700 MB,125 MB,383 kB/s,47 kB/s
2023-03-19 19:16:54,700 MB,125 MB,400 kB/s,46 kB/s
2023-03-19 19:16:55,701 MB,125 MB,372 kB/s,40 kB/s
2023-03-19 19:16:56,701 MB,125 MB,249 kB/s,32 kB/s
2023-03-19 19:16:57,701 MB,125 MB,208 kB/s,21 kB/s
2023-03-19 19:16:58,701 MB,125 MB,120 kB/s,13 kB/s
2023-03-19 19:16:59,701 MB,125 MB,236 kB/s,20 kB/s
2023-03-19 19:17:00,702 MB,125 MB,258 kB/s,82 kB/s
2023-03-19 19:17:01,702 MB,126 MB,243 kB/s,84 kB/s
2023-03-19 19:17:02,702 MB,126 MB,187 kB/s,37 kB/s
2023-03-19 19:17:03,702 MB,126 MB,336 kB/s,41 kB/s
2023-03-19 19:17:04,703 MB,126 MB,385 kB/s,39 kB/s
2023-03-19 19:17:05,704 MB,126 MB,294 kB/s,35 kB/s
2023-03-19 19:17:06,704 MB,126 MB,296 kB/s,37 kB/s
2023-03-19 19:17:08,704 MB,126 MB,298 kB/s,40 kB/s
2023-03-19 19:17:09,705 MB,126 MB,443 kB/s,48 kB/s
2023-03-19 19:17:10,705 MB,126 MB,373 kB/s,50 kB/s
2023-03-19 19:17:11,705 MB,126 MB,363 kB/s,46 kB/s
2023-03-19 19:17:12,706 MB,126 MB,298 kB/s,34 kB/s
2023-03-19 19:17:13,706 MB,126 MB,314 kB/s,32 kB/s
2023-03-19 19:17:14,706 MB,126 MB,255 kB/s,30 kB/s
2023-03-19 19:17:15,706 MB,126 MB,241 kB/s,23 kB/s
2023-03-19 19:17:16,707 MB,126 MB,323 kB/s,33 kB/s
2023-03-19 19:17:17,707 MB,126 MB,231 kB/s,26 kB/s
2023-03-19 19:17:18,707 MB,126 MB,172 kB/s,18 kB/s
2023-03-19 19:17:19,707 MB,126 MB,146 kB/s,15 kB/s
2023-03-19 19:17:20,707 MB,126 MB,119 kB/s,15 kB/s
2023-03-19 19:17:21,708 MB,126 MB,297 kB/s,32 kB/s
2023-03-19 19:17:22,708 MB,126 MB,265 kB/s,32 kB/s
2023-03-19 19:17:23,708 MB,126 MB,119 kB/s,14 kB/s
2023-03-19 19:17:24,708 MB,126 MB,45 kB/s,6.2 kB/s
2023-03-19 19:17:25,708 MB,126 MB,22 kB/s,2.8 kB/s
2023-03-19 19:17:27,708 MB,126 MB,12 kB/s,1.1 kB/s
2023-03-19 19:17:28,708 MB,126 MB,12 kB/s,465 B/s
2023-03-19 19:17:29,708 MB,126 MB,15 kB/s,323 B/s
2023-03-19 19:17:30,708 MB,126 MB,9.8 kB/s,119 B/s
2023-03-19 19:17:31,708 MB,126 MB,16 kB/s,161 B/s
2023-03-19 19:17:32,708 MB,126 MB,9.9 kB/s,85 B/s
2023-03-19 19:17:33,708 MB,126 MB,6.7 kB/s,57 B/s
2023-03-19 19:17:34,708 MB,126 MB,5.5 kB/s,137 B/s
2023-03-19 19:17:35,708 MB,126 MB,4.3 kB/s,50 B/s
2023-03-19 19:17:36,708 MB,126 MB,4.4 kB/s,44 B/s
2023-03-19 19:17:37,708 MB,126 MB,4.0 kB/s,42 B/s
2023-03-19 19:17:38,708 MB,126 MB,2.9 kB/s,15 B/s
2023-03-19 19:17:39,708 MB,126 MB,3.5 kB/s,5 B/s
2023-03-19 19:17:40,708 MB,126 MB,2.0 kB/s,28 B/s
2023-03-19 19:17:41,708 MB,126 MB,2.9 kB/s,36 B/s
2023-03-19 19:17:42,708 MB,126 MB,5.8 kB/s,65 B/s
2023-03-19 19:17:43,708 MB,126 MB,15 kB/s,73 B/s
2023-03-19 19:17:44,708 MB,126 MB,9.9 kB/s,26 B/s
2023-03-19 19:17:45,708 MB,126 MB,5.6 kB/s,29 B/s
2023-03-19 19:17:46,708 MB,126 MB,4.0 kB/s,127 B/s
2023-03-19 19:17:47,708 MB,126 MB,2.7 kB/s,46 B/s
2023-03-19 19:17:48,708 MB,126 MB,1.5 kB/s,37 B/s
2023-03-19 19:17:49,708 MB,126 MB,2.5 kB/s,13 B/s
2023-03-19 19:17:51,708 MB,126 MB,2.8 kB/s,30 B/s
2023-03-19 19:17:52,708 MB,126 MB,2.8 kB/s,37 B/s
2023-03-19 19:17:53,708 MB,126 MB,2.9 kB/s,13 B/s
2023-03-19 19:17:54,708 MB,126 MB,8.9 kB/s,5 B/s
2023-03-19 19:17:55,708 MB,126 MB,5.4 kB/s,1 B/s
2023-03-19 19:17:56,708 MB,126 MB,4.2 kB/s,26 B/s
2023-03-19 19:17:57,708 MB,126 MB,6.2 kB/s,517 B/s
2023-03-19 19:17:58,708 MB,126 MB,4.1 kB/s,190 B/s
2023-03-19 19:17:59,708 MB,126 MB,4.4 kB/s,95 B/s
2023-03-19 19:18:00,708 MB,126 MB,4.4 kB/s,61 B/s
2023-03-19 19:18:01,708 MB,126 MB,4.9 kB/s,48 B/s
2023-03-19 19:18:02,708 MB,126 MB,4.0 kB/s,43 B/s
2023-03-19 19:18:03,709 MB,126 MB,404 kB/s,56 kB/s
2023-03-19 19:18:04,710 MB,126 MB,670 kB/s,82 kB/s
2023-03-19 19:18:06,711 MB,126 MB,761 kB/s,89 kB/s
2023-03-19 19:18:07,712 MB,127 MB,817 kB/s,87 kB/s
2023-03-19 19:18:08,712 MB,127 MB,651 kB/s,74 kB/s
2023-03-19 19:18:09,713 MB,127 MB,567 kB/s,68 kB/s
2023-03-19 19:18:10,713 MB,127 MB,381 kB/s,48 kB/s
2023-03-19 19:18:11,713 MB,127 MB,252 kB/s,35 kB/s
2023-03-19 19:18:12,713 MB,127 MB,164 kB/s,23 kB/s
2023-03-19 19:18:13,713 MB,127 MB,116 kB/s,13 kB/s
2023-03-19 19:18:14,713 MB,127 MB,73 kB/s,9.6 kB/s
2023-03-19 19:18:15,713 MB,127 MB,16 kB/s,1.5 kB/s
2023-03-19 19:18:16,713 MB,127 MB,9.0 kB/s,575 B/s
2023-03-19 19:18:17,713 MB,127 MB,7.0 kB/s,237 B/s
2023-03-19 19:18:19,713 MB,127 MB,5.1 kB/s,133 B/s
2023-03-19 19:18:20,713 MB,127 MB,6.6 kB/s,104 B/s
2023-03-19 19:18:21,713 MB,127 MB,5.7 kB/s,64 B/s
2023-03-19 19:18:22,713 MB,127 MB,7.9 kB/s,49 B/s
2023-03-19 19:18:23,713 MB,127 MB,6.6 kB/s,18 B/s
2023-03-19 19:18:24,713 MB,127 MB,9.8 kB/s,6 B/s
2023-03-19 19:18:25,713 MB,127 MB,5.6 kB/s,2 B/s
2023-03-19 19:18:26,713 MB,127 MB,4.8 kB/s,26 B/s
2023-03-19 19:18:27,713 MB,127 MB,6.4 kB/s,35 B/s
2023-03-19 19:18:28,713 MB,127 MB,8.4 kB/s,64 B/s
2023-03-19 19:18:29,713 MB,127 MB,12 kB/s,171 B/s
2023-03-19 19:18:30,713 MB,127 MB,5.9 kB/s,101 B/s
2023-03-19 19:18:31,713 MB,127 MB,4.4 kB/s,63 B/s
2023-03-19 19:18:32,713 MB,127 MB,5.0 kB/s,61 B/s
2023-03-19 19:18:34,713 MB,127 MB,7.4 kB/s,94 B/s
2023-03-19 19:18:35,713 MB,127 MB,6.3 kB/s,34 B/s
2023-03-19 19:18:36,714 MB,127 MB,15 kB/s,38 B/s
2023-03-19 19:18:37,714 MB,127 MB,10 kB/s,40 B/s
2023-03-19 19:18:38,714 MB,127 MB,5.0 kB/s,14 B/s
2023-03-19 19:18:39,714 MB,127 MB,3.1 kB/s,5 B/s
2023-03-19 19:18:40,714 MB,127 MB,3.8 kB/s,27 B/s
2023-03-19 19:18:41,714 MB,127 MB,3.8 kB/s,10 B/s
2023-03-19 19:18:42,714 MB,127 MB,5.2 kB/s,55 B/s
2023-03-19 19:18:43,714 MB,127 MB,14 kB/s,46 B/s
2023-03-19 19:18:44,714 MB,127 MB,6.2 kB/s,17 B/s
2023-03-19 19:18:45,714 MB,127 MB,3.9 kB/s,6 B/s
2023-03-19 19:18:46,714 MB,127 MB,3.0 kB/s,28 B/s
2023-03-19 19:18:47,714 MB,127 MB,2.1 kB/s,36 B/s
2023-03-19 19:18:48,714 MB,127 MB,4.2 kB/s,34 B/s
2023-03-19 19:18:49,714 MB,127 MB,3.9 kB/s,12 B/s
2023-03-19 19:18:51,714 MB,127 MB,4.6 kB/s,82 B/s
2023-03-19 19:18:52,714 MB,127 MB,6.6 kB/s,56 B/s
2023-03-19 19:18:53,714 MB,127 MB,3.4 kB/s,20 B/s
2023-03-19 19:18:54,714 MB,127 MB,9.3 kB/s,7 B/s
2023-03-19 19:18:55,714 MB,127 MB,6.9 kB/s,2 B/s
2023-03-19 19:18:56,714 MB,127 MB,4.4 kB/s,26 B/s
2023-03-19 19:18:57,714 MB,127 MB,5.8 kB/s,35 B/s
2023-03-19 19:18:58,714 MB,127 MB,2.8 kB/s,13 B/s
2023-03-19 19:18:59,714 MB,127 MB,1.5 kB/s,4 B/s
2023-03-19 19:19:00,714 MB,127 MB,2.5 kB/s,1 B/s
2023-03-19 19:19:01,714 MB,127 MB,3.3 kB/s,26 B/s
2023-03-19 19:19:02,714 MB,127 MB,3.2 kB/s,35 B/s
2023-03-19 19:19:03,714 MB,127 MB,6.5 kB/s,34 B/s
2023-03-19 19:19:04,714 MB,127 MB,4.7 kB/s,12 B/s
2023-03-19 19:19:05,714 MB,127 MB,12 kB/s,30 B/s
2023-03-19 19:19:07,714 MB,127 MB,7.3 kB/s,37 B/s
2023-03-19 19:19:08,714 MB,127 MB,3.4 kB/s,13 B/s
2023-03-19 19:19:09,714 MB,127 MB,2.9 kB/s,5 B/s
2023-03-19 19:19:10,714 MB,127 MB,3.6 kB/s,1 B/s
2023-03-19 19:19:11,714 MB,127 MB,2.2 kB/s,26 B/s
2023-03-19 19:19:12,714 MB,127 MB,2.1 kB/s,35 B/s
2023-03-19 19:19:13,714 MB,127 MB,13 kB/s,13 B/s
2023-03-19 19:19:14,714 MB,127 MB,7.4 kB/s,4 B/s
2023-03-19 19:19:15,714 MB,127 MB,4.0 kB/s,1 B/s
2023-03-19 19:19:16,714 MB,127 MB,2.5 kB/s,26 B/s
2023-03-19 19:19:17,714 MB,127 MB,4.1 kB/s,35 B/s
2023-03-19 19:19:18,714 MB,127 MB,2.0 kB/s,13 B/s
2023-03-19 19:19:19,714 MB,127 MB,2.2 kB/s,25 B/s
2023-03-19 19:19:20,714 MB,127 MB,2.0 kB/s,29 B/s
2023-03-19 19:19:21,714 MB,127 MB,3.3 kB/s,36 B/s
2023-03-19 19:19:22,714 MB,127 MB,1.2 kB/s,13 B/s
2023-03-19 19:19:24,714 MB,127 MB,4.8 kB/s,4 B/s
2023-03-19 19:19:25,714 MB,127 MB,3.0 kB/s,1 B/s
2023-03-19 19:19:26,714 MB,127 MB,2.5 kB/s,26 B/s
2023-03-19 19:19:27,714 MB,127 MB,4.0 kB/s,35 B/s
2023-03-19 19:19:28,714 MB,127 MB,2.8 kB/s,13 B/s
2023-03-19 19:19:29,714 MB,127 MB,1.7 kB/s,4 B/s
2023-03-19 19:19:30,714 MB,127 MB,2.7 kB/s,1 B/s
2023-03-19 19:19:31,714 MB,127 MB,2.0 kB/s,26 B/s
2023-03-19 19:19:32,714 MB,127 MB,1.7 kB/s,35 B/s
2023-03-19 19:19:33,714 MB,127 MB,641 B/s,13 B/s
2023-03-19 19:19:34,714 MB,127 MB,2.6 kB/s,50 B/s
2023-03-19 19:19:35,714 MB,127 MB,3.8 kB/s,18 B/s
2023-03-19 19:19:36,714 MB,127 MB,6.8 kB/s,37 B/s
2023-03-19 19:19:37,714 MB,127 MB,2.6 kB/s,13 B/s
2023-03-19 19:19:38,714 MB,127 MB,1.4 kB/s,5 B/s
2023-03-19 19:19:40,714 MB,127 MB,2.0 kB/s,1 B/s
2023-03-19 19:19:41,714 MB,127 MB,1.8 kB/s,26 B/s
2023-03-19 19:19:42,714 MB,127 MB,2.6 kB/s,35 B/s
2023-03-19 19:19:43,714 MB,127 MB,7.3 kB/s,13 B/s
2023-03-19 19:19:44,714 MB,127 MB,3.5 kB/s,4 B/s
2023-03-19 19:19:45,714 MB,127 MB,1.4 kB/s,1 B/s
2023-03-19 19:19:46,714 MB,127 MB,2.1 kB/s,26 B/s
2023-03-19 19:19:47,714 MB,127 MB,1.6 kB/s,35 B/s
2023-03-19 19:19:48,714 MB,127 MB,1.5 kB/s,13 B/s
2023-03-19 19:19:49,714 MB,127 MB,1.5 kB/s,25 B/s
2023-03-19 19:19:50,714 MB,127 MB,572 B/s,9 B/s
2023-03-19 19:19:51,714 MB,127 MB,952 B/s,29 B/s
2023-03-19 19:19:52,714 MB,127 MB,2.3 kB/s,36 B/s
2023-03-19 19:19:53,714 MB,127 MB,8.0 kB/s,4 B/s
2023-03-19 19:19:54,714 MB,127 MB,4.4 kB/s,1 B/s
2023-03-19 19:19:55,714 MB,127 MB,3.3 kB/s,26 B/s
2023-03-19 19:19:56,714 MB,127 MB,6.3 kB/s,35 B/s
2023-03-19 19:19:58,714 MB,127 MB,2.8 kB/s,13 B/s
2023-03-19 19:19:59,714 MB,127 MB,1.5 kB/s,4 B/s
2023-03-19 19:20:00,714 MB,127 MB,557 B/s,1 B/s
2023-03-19 19:20:01,714 MB,127 MB,1.4 kB/s,26 B/s
2023-03-19 19:20:02,714 MB,127 MB,1.9 kB/s,35 B/s
2023-03-19 19:20:03,714 MB,127 MB,1.8 kB/s,13 B/s
2023-03-19 19:20:04,714 MB,127 MB,5.4 kB/s,50 B/s
2023-03-19 19:20:05,714 MB,127 MB,4.0 kB/s,18 B/s
2023-03-19 19:20:06,714 MB,127 MB,10 kB/s,32 B/s
2023-03-19 19:20:07,714 MB,127 MB,5.5 kB/s,37 B/s
2023-03-19 19:20:08,714 MB,127 MB,2.0 kB/s,495 B/s
2023-03-19 19:20:09,714 MB,127 MB,1.2 kB/s,182 B/s
2023-03-19 19:20:10,714 MB,127 MB,3.5 kB/s,50 B/s
2023-03-19 19:20:11,714 MB,127 MB,2.5 kB/s,44 B/s
2023-03-19 19:20:13,714 MB,127 MB,915 B/s,16 B/s
2023-03-19 19:20:14,714 MB,127 MB,566 B/s,6 B/s
2023-03-19 19:20:15,714 MB,127 MB,239 B/s,2 B/s
2023-03-19 19:20:16,714 MB,127 MB,1.1 kB/s,26 B/s
2023-03-19 19:20:17,714 MB,127 MB,1.2 kB/s,35 B/s
2023-03-19 19:20:18,714 MB,127 MB,750 B/s,13 B/s
2023-03-19 19:20:19,714 MB,127 MB,751 B/s,25 B/s
2023-03-19 19:20:20,714 MB,127 MB,276 B/s,9 B/s
2023-03-19 19:20:21,714 MB,127 MB,466 B/s,3 B/s
2023-03-19 19:20:22,714 MB,127 MB,1.5 kB/s,53 B/s
2023-03-19 19:20:23,714 MB,127 MB,569 B/s,19 B/s
2023-03-19 19:20:24,714 MB,127 MB,4.5 kB/s,7 B/s
2023-03-19 19:20:25,714 MB,127 MB,1.7 kB/s,2 B/s
2023-03-19 19:20:26,714 MB,127 MB,1.5 kB/s,52 B/s
2023-03-19 19:20:27,714 MB,127 MB,1.5 kB/s,16 B/s
2023-03-19 19:20:28,714 MB,127 MB,763 B/s,6 B/s
2023-03-19 19:20:29,714 MB,127 MB,594 B/s,2 B/s
2023-03-19 19:20:30,714 MB,127 MB,1.0 kB/s,26 B/s
2023-03-19 19:20:32,714 MB,127 MB,1.1 kB/s,35 B/s
2023-03-19 19:20:33,714 MB,127 MB,1.5 kB/s,13 B/s
2023-03-19 19:20:34,714 MB,127 MB,8.4 kB/s,51 B/s
2023-03-19 19:20:35,714 MB,127 MB,5.5 kB/s,18 B/s
2023-03-19 19:20:36,714 MB,127 MB,6.8 kB/s,32 B/s
2023-03-19 19:20:37,714 MB,127 MB,5.1 kB/s,38 B/s
2023-03-19 19:20:38,714 MB,127 MB,1.9 kB/s,13 B/s
2023-03-19 19:20:39,714 MB,127 MB,1.3 kB/s,5 B/s
2023-03-19 19:20:40,714 MB,127 MB,629 B/s,1 B/s
2023-03-19 19:20:41,714 MB,127 MB,1.0 kB/s,26 B/s
2023-03-19 19:20:42,714 MB,127 MB,1.1 kB/s,35 B/s
2023-03-19 19:20:43,714 MB,127 MB,453 B/s,13 B/s
2023-03-19 19:20:44,714 MB,127 MB,197 B/s,4 B/s
2023-03-19 19:20:45,714 MB,127 MB,134 B/s,1 B/s
2023-03-19 19:20:46,714 MB,127 MB,769 B/s,26 B/s
2023-03-19 19:20:47,714 MB,127 MB,399 B/s,13 B/s
2023-03-19 19:20:48,714 MB,127 MB,671 B/s,51 B/s
2023-03-19 19:20:50,714 MB,127 MB,277 B/s,18 B/s
2023-03-19 19:20:51,714 MB,127 MB,821 B/s,32 B/s
2023-03-19 19:20:52,714 MB,127 MB,1.1 kB/s,38 B/s
2023-03-19 19:20:53,714 MB,127 MB,1.4 kB/s,13 B/s
2023-03-19 19:20:54,714 MB,127 MB,5.0 kB/s,5 B/s
2023-03-19 19:20:55,714 MB,127 MB,2.1 kB/s,1 B/s
2023-03-19 19:20:56,714 MB,127 MB,2.2 kB/s,26 B/s
2023-03-19 19:20:57,714 MB,127 MB,4.3 kB/s,35 B/s
2023-03-19 19:20:58,714 MB,127 MB,1.9 kB/s,13 B/s
2023-03-19 19:20:59,714 MB,127 MB,762 B/s,4 B/s
2023-03-19 19:21:00,714 MB,127 MB,311 B/s,1 B/s
2023-03-19 19:21:01,714 MB,127 MB,892 B/s,26 B/s
2023-03-19 19:21:02,714 MB,127 MB,498 B/s,13 B/s
2023-03-19 19:21:03,714 MB,127 MB,750 B/s,50 B/s
2023-03-19 19:21:04,714 MB,127 MB,2.0 kB/s,18 B/s
2023-03-19 19:21:05,714 MB,127 MB,6.5 kB/s,32 B/s
2023-03-19 19:21:07,714 MB,127 MB,4.9 kB/s,37 B/s
2023-03-19 19:21:08,714 MB,127 MB,1.9 kB/s,13 B/s
2023-03-19 19:21:09,714 MB,127 MB,1.2 kB/s,5 B/s
2023-03-19 19:21:10,714 MB,127 MB,465 B/s,1 B/s
2023-03-19 19:21:11,714 MB,127 MB,890 B/s,26 B/s
2023-03-19 19:21:12,714 MB,127 MB,1.0 kB/s,35 B/s
2023-03-19 19:21:13,714 MB,127 MB,474 B/s,13 B/s
2023-03-19 19:21:14,714 MB,127 MB,1.8 kB/s,4 B/s
2023-03-19 19:21:15,714 MB,127 MB,803 B/s,1 B/s
2023-03-19 19:21:16,714 MB,127 MB,2.1 kB/s,158 B/s
2023-03-19 19:21:17,714 MB,127 MB,1.6 kB/s,84 B/s
2023-03-19 19:21:18,714 MB,127 MB,574 B/s,31 B/s
2023-03-19 19:21:19,714 MB,127 MB,704 B/s,57 B/s
2023-03-19 19:21:20,714 MB,127 MB,95 B/s,7 B/s
2023-03-19 19:21:21,714 MB,127 MB,1.5 kB/s,54 B/s
2023-03-19 19:21:22,714 MB,127 MB,540 B/s,20 B/s
2023-03-19 19:21:23,714 MB,127 MB,4.5 kB/s,7 B/s
2023-03-19 19:21:25,714 MB,127 MB,1.7 kB/s,2 B/s
2023-03-19 19:21:26,714 MB,127 MB,1.3 kB/s,26 B/s
2023-03-19 19:21:27,714 MB,127 MB,3.4 kB/s,35 B/s
2023-03-19 19:21:28,714 MB,127 MB,1.2 kB/s,13 B/s
2023-03-19 19:21:29,714 MB,127 MB,541 B/s,4 B/s
2023-03-19 19:21:30,714 MB,127 MB,423 B/s,1 B/s
2023-03-19 19:21:31,714 MB,127 MB,856 B/s,26 B/s
2023-03-19 19:21:32,714 MB,127 MB,1.1 kB/s,35 B/s
2023-03-19 19:21:33,714 MB,127 MB,1.5 kB/s,13 B/s
2023-03-19 19:21:34,714 MB,127 MB,705 B/s,25 B/s
2023-03-19 19:21:35,714 MB,127 MB,2.0 kB/s,9 B/s
2023-03-19 19:21:36,714 MB,127 MB,4.8 kB/s,29 B/s
2023-03-19 19:21:37,714 MB,127 MB,2.1 kB/s,13 B/s
2023-03-19 19:21:38,714 MB,127 MB,1.3 kB/s,4 B/s
2023-03-19 19:21:39,714 MB,127 MB,486 B/s,1 B/s
2023-03-19 19:21:41,714 MB,127 MB,925 B/s,26 B/s
2023-03-19 19:21:42,714 MB,127 MB,1.4 kB/s,35 B/s
2023-03-19 19:21:43,714 MB,127 MB,528 B/s,13 B/s
2023-03-19 19:21:44,714 MB,127 MB,194 B/s,4 B/s
2023-03-19 19:21:45,714 MB,127 MB,160 B/s,1 B/s
2023-03-19 19:21:46,714 MB,127 MB,59 B/s,13 B/s
2023-03-19 19:21:47,714 MB,127 MB,1.4 kB/s,44 B/s
2023-03-19 19:21:48,714 MB,127 MB,514 B/s,16 B/s
2023-03-19 19:21:49,714 MB,127 MB,209 B/s,26 B/s
2023-03-19 19:21:50,714 MB,127 MB,77 B/s,9 B/s
2023-03-19 19:21:51,714 MB,127 MB,716 B/s,29 B/s
2023-03-19 19:21:52,714 MB,127 MB,1.0 kB/s,36 B/s
2023-03-19 19:21:53,714 MB,127 MB,371 B/s,13 B/s
2023-03-19 19:21:54,714 MB,127 MB,2.0 kB/s,1 B/s
2023-03-19 19:21:55,714 MB,127 MB,2.5 kB/s,26 B/s
2023-03-19 19:21:56,714 MB,127 MB,4.3 kB/s,35 B/s
2023-03-19 19:21:57,714 MB,127 MB,1.6 kB/s,13 B/s
2023-03-19 19:21:59,714 MB,127 MB,576 B/s,4 B/s
2023-03-19 19:22:00,714 MB,127 MB,212 B/s,1 B/s
2023-03-19 19:22:01,714 MB,127 MB,766 B/s,26 B/s
2023-03-19 19:22:02,714 MB,127 MB,970 B/s,35 B/s
2023-03-19 19:22:03,714 MB,127 MB,356 B/s,13 B/s
2023-03-19 19:22:04,714 MB,127 MB,182 B/s,25 B/s
2023-03-19 19:22:05,714 MB,127 MB,1.7 kB/s,9 B/s
2023-03-19 19:22:06,714 MB,127 MB,4.9 kB/s,29 B/s
2023-03-19 19:22:07,714 MB,127 MB,4.7 kB/s,36 B/s
2023-03-19 19:22:08,714 MB,127 MB,1.7 kB/s,13 B/s
2023-03-19 19:22:09,714 MB,127 MB,629 B/s,4 B/s
2023-03-19 19:22:10,714 MB,127 MB,231 B/s,1 B/s
2023-03-19 19:22:11,714 MB,127 MB,773 B/s,26 B/s
2023-03-19 19:22:12,714 MB,127 MB,1.0 kB/s,13 B/s
2023-03-19 19:22:13,714 MB,127 MB,436 B/s,4 B/s
2023-03-19 19:22:14,714 MB,127 MB,191 B/s,1 B/s
2023-03-19 19:22:16,714 MB,127 MB,1.2 kB/s,26 B/s
2023-03-19 19:22:17,714 MB,127 MB,1.7 kB/s,35 B/s
2023-03-19 19:22:18,714 MB,127 MB,936 B/s,13 B/s
2023-03-19 19:22:19,714 MB,127 MB,581 B/s,25 B/s
2023-03-19 19:22:20,714 MB,127 MB,213 B/s,9 B/s
2023-03-19 19:22:21,714 MB,127 MB,767 B/s,29 B/s
2023-03-19 19:22:22,714 MB,127 MB,1.1 kB/s,36 B/s
2023-03-19 19:22:23,714 MB,127 MB,493 B/s,13 B/s
2023-03-19 19:22:24,714 MB,127 MB,4.5 kB/s,4 B/s
2023-03-19 19:22:25,714 MB,127 MB,1.6 kB/s,1 B/s
2023-03-19 19:22:26,714 MB,127 MB,1.3 kB/s,26 B/s
2023-03-19 19:22:27,714 MB,127 MB,3.3 kB/s,35 B/s
