Timestamp,TotalIn,TotalOut,RateIn,RateOut
2023-03-22 13:38:27,12 MB,1.8 MB,6.7 kB/s,818 B/s
2023-03-22 13:38:28,12 MB,1.8 MB,2.8 kB/s,326 B/s
2023-03-22 13:38:29,12 MB,1.8 MB,1.1 kB/s,2.2 kB/s
2023-03-22 13:38:30,12 MB,1.8 MB,48 kB/s,7.4 kB/s
2023-03-22 13:38:31,12 MB,1.8 MB,46 kB/s,8.2 kB/s
2023-03-22 13:38:33,12 MB,1.9 MB,48 kB/s,8.2 kB/s
2023-03-22 13:38:34,12 MB,1.9 MB,82 kB/s,12 kB/s
2023-03-22 13:38:35,12 MB,1.9 MB,48 kB/s,7.3 kB/s
2023-03-22 13:38:36,12 MB,1.9 MB,18 kB/s,2.7 kB/s
2023-03-22 13:38:37,12 MB,1.9 MB,7.4 kB/s,988 B/s
2023-03-22 13:38:38,12 MB,1.9 MB,3.6 kB/s,363 B/s
2023-03-22 13:38:39,12 MB,1.9 MB,1.5 kB/s,133 B/s
2023-03-22 13:38:40,13 MB,1.9 MB,44 kB/s,7.9 kB/s
2023-03-22 13:38:41,13 MB,1.9 MB,25 kB/s,4.6 kB/s
2023-03-22 13:38:42,13 MB,1.9 MB,12 kB/s,2.2 kB/s
2023-03-22 13:38:43,13 MB,1.9 MB,5.2 kB/s,810 B/s
2023-03-22 13:38:44,13 MB,1.9 MB,2.4 kB/s,298 B/s
2023-03-22 13:38:45,13 MB,1.9 MB,1.3 kB/s,109 B/s
2023-03-22 13:38:46,13 MB,1.9 MB,33 kB/s,6.7 kB/s
2023-03-22 13:38:47,13 MB,1.9 MB,58 kB/s,10 kB/s
2023-03-22 13:38:48,13 MB,1.9 MB,74 kB/s,12 kB/s
2023-03-22 13:38:50,13 MB,1.9 MB,86 kB/s,11 kB/s
2023-03-22 13:38:51,13 MB,2.0 MB,53 kB/s,8.9 kB/s
2023-03-22 13:38:52,13 MB,2.0 MB,50 kB/s,7.6 kB/s
2023-03-22 13:38:53,13 MB,2.0 MB,90 kB/s,14 kB/s
2023-03-22 13:38:54,13 MB,2.0 MB,80 kB/s,13 kB/s
2023-03-22 13:38:55,13 MB,2.0 MB,58 kB/s,8.7 kB/s
2023-03-22 13:38:56,13 MB,2.0 MB,55 kB/s,7.6 kB/s
2023-03-22 13:38:57,13 MB,2.0 MB,43 kB/s,6.5 kB/s
2023-03-22 13:38:58,13 MB,2.0 MB,66 kB/s,8.9 kB/s
2023-03-22 13:38:59,14 MB,2.0 MB,68 kB/s,10 kB/s
2023-03-22 13:39:00,14 MB,2.0 MB,80 kB/s,10 kB/s
2023-03-22 13:39:01,14 MB,2.1 MB,55 kB/s,6.7 kB/s
2023-03-22 13:39:02,14 MB,2.1 MB,86 kB/s,14 kB/s
2023-03-22 13:39:04,14 MB,2.1 MB,108 kB/s,16 kB/s
2023-03-22 13:39:05,14 MB,2.1 MB,86 kB/s,14 kB/s
2023-03-22 13:39:06,14 MB,2.1 MB,107 kB/s,16 kB/s
2023-03-22 13:39:07,14 MB,2.1 MB,128 kB/s,14 kB/s
2023-03-22 13:39:08,14 MB,2.1 MB,104 kB/s,12 kB/s
2023-03-22 13:39:09,14 MB,2.1 MB,46 kB/s,7.1 kB/s
2023-03-22 13:39:10,14 MB,2.1 MB,9.9 kB/s,961 B/s
2023-03-22 13:39:11,14 MB,2.1 MB,3.7 kB/s,353 B/s
2023-03-22 13:39:12,14 MB,2.1 MB,2.7 kB/s,587 B/s
2023-03-22 13:39:13,14 MB,2.1 MB,1.1 kB/s,216 B/s
2023-03-22 13:39:14,14 MB,2.1 MB,588 B/s,79 B/s
2023-03-22 13:39:15,14 MB,2.1 MB,274 B/s,29 B/s
2023-03-22 13:39:16,14 MB,2.1 MB,219 B/s,10 B/s
2023-03-22 13:39:17,14 MB,2.2 MB,664 B/s,2.4 kB/s
2023-03-22 13:39:18,14 MB,2.2 MB,271 B/s,889 B/s
2023-03-22 13:39:19,14 MB,2.2 MB,160 B/s,327 B/s
2023-03-22 13:39:20,14 MB,2.2 MB,59 B/s,143 B/s
2023-03-22 13:39:22,14 MB,2.2 MB,134 B/s,52 B/s
2023-03-22 13:39:23,14 MB,2.2 MB,76 B/s,19 B/s
2023-03-22 13:39:24,14 MB,2.2 MB,380 B/s,7 B/s
2023-03-22 13:39:25,14 MB,2.2 MB,933 B/s,28 B/s
2023-03-22 13:39:26,14 MB,2.2 MB,2.0 kB/s,36 B/s
2023-03-22 13:39:27,14 MB,2.2 MB,1.3 kB/s,13 B/s
2023-03-22 13:39:28,14 MB,2.2 MB,674 B/s,4 B/s
2023-03-22 13:39:29,14 MB,2.2 MB,74 kB/s,10 kB/s
2023-03-22 13:39:30,14 MB,2.2 MB,70 kB/s,9.7 kB/s
2023-03-22 13:39:31,15 MB,2.2 MB,82 kB/s,11 kB/s
2023-03-22 13:39:32,15 MB,2.2 MB,68 kB/s,9.0 kB/s
2023-03-22 13:39:33,15 MB,2.2 MB,33 kB/s,5.5 kB/s
2023-03-22 13:39:34,15 MB,2.2 MB,13 kB/s,2.5 kB/s
2023-03-22 13:39:35,15 MB,2.2 MB,5.2 kB/s,914 B/s
2023-03-22 13:39:36,15 MB,2.2 MB,2.5 kB/s,336 B/s
2023-03-22 13:39:37,15 MB,2.2 MB,1.4 kB/s,123 B/s
2023-03-22 13:39:39,15 MB,2.2 MB,19 kB/s,4.7 kB/s
2023-03-22 13:39:40,15 MB,2.2 MB,68 kB/s,13 kB/s
2023-03-22 13:39:41,15 MB,2.2 MB,52 kB/s,8.9 kB/s
2023-03-22 13:39:42,15 MB,2.3 MB,79 kB/s,12 kB/s
2023-03-22 13:39:43,15 MB,2.3 MB,57 kB/s,7.6 kB/s
2023-03-22 13:39:44,15 MB,2.3 MB,23 kB/s,2.8 kB/s
2023-03-22 13:39:45,15 MB,2.3 MB,7.8 kB/s,906 B/s
2023-03-22 13:39:46,15 MB,2.3 MB,3.4 kB/s,333 B/s
2023-03-22 13:39:47,15 MB,2.3 MB,20 kB/s,7.2 kB/s
2023-03-22 13:39:48,15 MB,2.3 MB,80 kB/s,14 kB/s
2023-03-22 13:39:49,15 MB,2.3 MB,82 kB/s,13 kB/s
2023-03-22 13:39:50,15 MB,2.3 MB,95 kB/s,14 kB/s
2023-03-22 13:39:51,15 MB,2.3 MB,77 kB/s,13 kB/s
2023-03-22 13:39:53,16 MB,2.3 MB,64 kB/s,9.3 kB/s
2023-03-22 13:39:54,16 MB,2.4 MB,77 kB/s,16 kB/s
2023-03-22 13:39:55,16 MB,2.4 MB,70 kB/s,11 kB/s
2023-03-22 13:39:56,16 MB,2.4 MB,31 kB/s,6.8 kB/s
2023-03-22 13:39:57,16 MB,2.4 MB,76 kB/s,12 kB/s
2023-03-22 13:39:58,16 MB,2.4 MB,63 kB/s,10 kB/s
2023-03-22 13:39:59,16 MB,2.4 MB,49 kB/s,8.5 kB/s
2023-03-22 13:40:00,16 MB,2.4 MB,36 kB/s,5.9 kB/s
2023-03-22 13:40:01,16 MB,2.4 MB,16 kB/s,2.7 kB/s
2023-03-22 13:40:02,16 MB,2.4 MB,55 kB/s,8.2 kB/s
2023-03-22 13:40:03,16 MB,2.4 MB,87 kB/s,13 kB/s
2023-03-22 13:40:04,16 MB,2.4 MB,36 kB/s,5.3 kB/s
2023-03-22 13:40:05,16 MB,2.4 MB,19 kB/s,2.5 kB/s
2023-03-22 13:40:06,16 MB,2.4 MB,7.2 kB/s,913 B/s
2023-03-22 13:40:08,16 MB,2.4 MB,3.8 kB/s,336 B/s
2023-03-22 13:40:09,16 MB,2.4 MB,1.8 kB/s,2.5 kB/s
2023-03-22 13:40:10,16 MB,2.5 MB,58 kB/s,9.8 kB/s
2023-03-22 13:40:11,16 MB,2.5 MB,43 kB/s,7.6 kB/s
2023-03-22 13:40:12,16 MB,2.5 MB,16 kB/s,2.8 kB/s
2023-03-22 13:40:13,16 MB,2.5 MB,8.0 kB/s,2.6 kB/s
2023-03-22 13:40:14,16 MB,2.5 MB,9.2 kB/s,992 B/s
2023-03-22 13:40:15,16 MB,2.5 MB,1.9 kB/s,134 B/s
2023-03-22 13:40:16,16 MB,2.5 MB,843 B/s,49 B/s
2023-03-22 13:40:17,16 MB,2.5 MB,399 B/s,18 B/s
2023-03-22 13:40:18,16 MB,2.5 MB,205 B/s,6 B/s
2023-03-22 13:40:19,16 MB,2.5 MB,191 B/s,2 B/s
2023-03-22 13:40:20,16 MB,2.5 MB,70 B/s,0 B/s
2023-03-22 13:40:21,16 MB,2.5 MB,355 B/s,0 B/s
2023-03-22 13:40:22,16 MB,2.5 MB,572 B/s,0 B/s
2023-03-22 13:40:23,16 MB,2.5 MB,326 B/s,0 B/s
2023-03-22 13:40:25,16 MB,2.5 MB,120 B/s,2.2 kB/s
2023-03-22 13:40:26,16 MB,2.5 MB,44 B/s,802 B/s
2023-03-22 13:40:27,16 MB,2.5 MB,310 B/s,295 B/s
2023-03-22 13:40:28,16 MB,2.5 MB,114 B/s,108 B/s
2023-03-22 13:40:29,16 MB,2.5 MB,41 B/s,39 B/s
2023-03-22 13:40:30,16 MB,2.5 MB,61 kB/s,9.9 kB/s
2023-03-22 13:40:31,16 MB,2.5 MB,56 kB/s,7.5 kB/s
2023-03-22 13:40:32,16 MB,2.5 MB,7.6 kB/s,1.0 kB/s
2023-03-22 13:40:33,16 MB,2.5 MB,2.8 kB/s,852 B/s
2023-03-22 13:40:34,16 MB,2.5 MB,1.1 kB/s,313 B/s
2023-03-22 13:40:35,16 MB,2.5 MB,698 B/s,115 B/s
2023-03-22 13:40:36,16 MB,2.5 MB,991 B/s,42 B/s
2023-03-22 13:40:37,16 MB,2.5 MB,993 B/s,15 B/s
2023-03-22 13:40:38,16 MB,2.5 MB,502 B/s,31 B/s
2023-03-22 13:40:39,16 MB,2.5 MB,1.1 kB/s,11 B/s
2023-03-22 13:40:40,16 MB,2.5 MB,535 B/s,4 B/s
2023-03-22 13:40:41,16 MB,2.5 MB,522 B/s,1 B/s
2023-03-22 13:40:43,16 MB,2.5 MB,4.4 kB/s,2.2 kB/s
2023-03-22 13:40:44,16 MB,2.5 MB,65 kB/s,10 kB/s
2023-03-22 13:40:45,17 MB,2.5 MB,48 kB/s,7.7 kB/s
2023-03-22 13:40:46,17 MB,2.5 MB,62 kB/s,10 kB/s
2023-03-22 13:40:47,17 MB,2.5 MB,83 kB/s,12 kB/s
2023-03-22 13:40:48,17 MB,2.6 MB,88 kB/s,12 kB/s
2023-03-22 13:40:49,17 MB,2.6 MB,90 kB/s,12 kB/s
2023-03-22 13:40:50,17 MB,2.6 MB,83 kB/s,12 kB/s
2023-03-22 13:40:51,17 MB,2.6 MB,101 kB/s,16 kB/s
2023-03-22 13:40:52,17 MB,2.6 MB,57 kB/s,11 kB/s
2023-03-22 13:40:53,17 MB,2.6 MB,70 kB/s,12 kB/s
2023-03-22 13:40:54,17 MB,2.7 MB,101 kB/s,18 kB/s
2023-03-22 13:40:55,18 MB,2.7 MB,59 kB/s,9.0 kB/s
2023-03-22 13:40:57,18 MB,2.7 MB,28 kB/s,4.4 kB/s
2023-03-22 13:40:58,18 MB,2.7 MB,11 kB/s,1.6 kB/s
2023-03-22 13:40:59,18 MB,2.7 MB,4.0 kB/s,589 B/s
2023-03-22 13:41:00,18 MB,2.7 MB,2.2 kB/s,216 B/s
2023-03-22 13:41:01,18 MB,2.7 MB,2.7 kB/s,79 B/s
2023-03-22 13:41:02,18 MB,2.7 MB,1.7 kB/s,29 B/s
2023-03-22 13:41:03,18 MB,2.7 MB,1.6 kB/s,10 B/s
2023-03-22 13:41:04,18 MB,2.7 MB,1.4 kB/s,29 B/s
2023-03-22 13:41:05,18 MB,2.7 MB,1.4 kB/s,10 B/s
2023-03-22 13:41:06,18 MB,2.7 MB,1.4 kB/s,4 B/s
2023-03-22 13:41:07,18 MB,2.7 MB,536 B/s,0 B/s
2023-03-22 13:41:08,18 MB,2.7 MB,515 B/s,0 B/s
2023-03-22 13:41:09,18 MB,2.7 MB,726 B/s,0 B/s
2023-03-22 13:41:10,18 MB,2.7 MB,497 B/s,0 B/s
2023-03-22 13:41:11,18 MB,2.7 MB,561 B/s,0 B/s
2023-03-22 13:41:12,18 MB,2.7 MB,499 B/s,0 B/s
2023-03-22 13:41:13,18 MB,2.7 MB,861 B/s,0 B/s
2023-03-22 13:41:14,18 MB,2.7 MB,1.9 kB/s,0 B/s
2023-03-22 13:41:15,18 MB,2.7 MB,1.8 kB/s,0 B/s
2023-03-22 13:41:16,18 MB,2.7 MB,1.1 kB/s,0 B/s
2023-03-22 13:41:17,18 MB,2.7 MB,979 B/s,0 B/s
2023-03-22 13:41:19,18 MB,2.7 MB,1.9 kB/s,0 B/s
2023-03-22 13:41:20,18 MB,2.7 MB,927 B/s,0 B/s
2023-03-22 13:41:21,18 MB,2.7 MB,504 B/s,0 B/s
2023-03-22 13:41:22,18 MB,2.7 MB,243 B/s,0 B/s
2023-03-22 13:41:23,18 MB,2.7 MB,144 B/s,0 B/s
2023-03-22 13:41:24,18 MB,2.7 MB,80 B/s,0 B/s
2023-03-22 13:41:25,18 MB,2.7 MB,543 B/s,0 B/s
2023-03-22 13:41:26,18 MB,2.7 MB,8.3 kB/s,7.8 kB/s
2023-03-22 13:41:27,18 MB,2.7 MB,3.6 kB/s,3.5 kB/s
2023-03-22 13:41:28,18 MB,2.7 MB,1.4 kB/s,1.3 kB/s
2023-03-22 13:41:29,18 MB,2.7 MB,538 B/s,472 B/s
2023-03-22 13:41:30,18 MB,2.7 MB,1.3 kB/s,173 B/s
2023-03-22 13:41:31,18 MB,2.7 MB,66 kB/s,11 kB/s
2023-03-22 13:41:32,18 MB,2.7 MB,59 kB/s,8.6 kB/s
2023-03-22 13:41:33,18 MB,2.7 MB,22 kB/s,3.2 kB/s
2023-03-22 13:41:34,18 MB,2.7 MB,8.1 kB/s,1.2 kB/s
2023-03-22 13:41:35,18 MB,2.7 MB,3.0 kB/s,429 B/s
2023-03-22 13:41:37,18 MB,2.7 MB,1.2 kB/s,158 B/s
2023-03-22 13:41:38,18 MB,2.7 MB,20 kB/s,5.9 kB/s
2023-03-22 13:41:39,18 MB,2.7 MB,51 kB/s,10 kB/s
2023-03-22 13:41:40,18 MB,2.7 MB,28 kB/s,4.8 kB/s
2023-03-22 13:41:41,18 MB,2.7 MB,14 kB/s,3.6 kB/s
2023-03-22 13:41:42,18 MB,2.7 MB,95 kB/s,14 kB/s
2023-03-22 13:41:43,18 MB,2.8 MB,83 kB/s,13 kB/s
2023-03-22 13:41:44,18 MB,2.8 MB,51 kB/s,7.1 kB/s
2023-03-22 13:41:45,18 MB,2.8 MB,20 kB/s,2.6 kB/s
2023-03-22 13:41:46,18 MB,2.8 MB,8.3 kB/s,958 B/s
2023-03-22 13:41:47,18 MB,2.8 MB,3.1 kB/s,811 B/s
2023-03-22 13:41:48,18 MB,2.8 MB,1.7 kB/s,298 B/s
2023-03-22 13:41:49,18 MB,2.8 MB,969 B/s,135 B/s
2023-03-22 13:41:50,18 MB,2.8 MB,1.3 kB/s,49 B/s
2023-03-22 13:41:51,18 MB,2.8 MB,478 B/s,18 B/s
2023-03-22 13:41:52,18 MB,2.8 MB,350 B/s,6 B/s
2023-03-22 13:41:54,18 MB,2.8 MB,336 B/s,72 B/s
2023-03-22 13:41:55,18 MB,2.8 MB,777 B/s,26 B/s
2023-03-22 13:41:56,18 MB,2.8 MB,923 B/s,9 B/s
2023-03-22 13:41:57,18 MB,2.8 MB,660 B/s,3 B/s
2023-03-22 13:41:58,18 MB,2.8 MB,243 B/s,1 B/s
2023-03-22 13:41:59,18 MB,2.8 MB,875 B/s,0 B/s
2023-03-22 13:42:00,18 MB,2.8 MB,676 B/s,0 B/s
2023-03-22 13:42:01,18 MB,2.8 MB,1.1 kB/s,0 B/s
2023-03-22 13:42:02,18 MB,2.8 MB,732 B/s,0 B/s
2023-03-22 13:42:03,18 MB,2.8 MB,491 B/s,0 B/s
2023-03-22 13:42:04,18 MB,2.8 MB,322 B/s,0 B/s
2023-03-22 13:42:05,18 MB,2.8 MB,176 B/s,0 B/s
2023-03-22 13:42:06,18 MB,2.8 MB,239 B/s,0 B/s
2023-03-22 13:42:07,18 MB,2.8 MB,204 B/s,0 B/s
2023-03-22 13:42:08,18 MB,2.8 MB,249 B/s,0 B/s
2023-03-22 13:42:09,18 MB,2.8 MB,681 B/s,0 B/s
2023-03-22 13:42:10,18 MB,2.8 MB,1.7 kB/s,0 B/s
2023-03-22 13:42:11,18 MB,2.8 MB,14 kB/s,0 B/s
2023-03-22 13:42:12,18 MB,2.8 MB,6.5 kB/s,0 B/s
2023-03-22 13:42:14,18 MB,2.8 MB,3.6 kB/s,0 B/s
2023-03-22 13:42:15,18 MB,2.8 MB,2.6 kB/s,0 B/s
2023-03-22 13:42:16,18 MB,2.8 MB,1.7 kB/s,0 B/s
2023-03-22 13:42:17,18 MB,2.8 MB,9.2 kB/s,6.7 kB/s
2023-03-22 13:42:18,18 MB,2.8 MB,5.8 kB/s,3.1 kB/s
2023-03-22 13:42:19,18 MB,2.8 MB,3.8 kB/s,1.1 kB/s
2023-03-22 13:42:20,18 MB,2.8 MB,1.4 kB/s,417 B/s
2023-03-22 13:42:21,18 MB,2.8 MB,59 kB/s,8.8 kB/s
2023-03-22 13:42:22,18 MB,2.8 MB,54 kB/s,8.2 kB/s
2023-03-22 13:42:23,18 MB,2.8 MB,26 kB/s,3.5 kB/s
2023-03-22 13:42:24,18 MB,2.8 MB,12 kB/s,1.3 kB/s
2023-03-22 13:42:25,18 MB,2.8 MB,5.8 kB/s,475 B/s
2023-03-22 13:42:26,18 MB,2.8 MB,4.2 kB/s,174 B/s
2023-03-22 13:42:27,18 MB,2.8 MB,1.6 kB/s,64 B/s
2023-03-22 13:42:28,18 MB,2.8 MB,620 B/s,23 B/s
2023-03-22 13:42:29,18 MB,2.8 MB,259 B/s,8 B/s
2023-03-22 13:42:30,18 MB,2.8 MB,798 B/s,3 B/s
2023-03-22 13:42:31,18 MB,2.8 MB,355 B/s,1 B/s
2023-03-22 13:42:33,18 MB,2.8 MB,516 B/s,0 B/s
2023-03-22 13:42:34,18 MB,2.8 MB,275 B/s,480 B/s
2023-03-22 13:42:35,18 MB,2.8 MB,7.7 kB/s,3.3 kB/s
2023-03-22 13:42:36,18 MB,2.8 MB,60 kB/s,12 kB/s
2023-03-22 13:42:37,18 MB,2.8 MB,71 kB/s,12 kB/s
2023-03-22 13:42:38,18 MB,2.8 MB,29 kB/s,5.0 kB/s
2023-03-22 13:42:39,18 MB,2.8 MB,12 kB/s,1.8 kB/s
2023-03-22 13:42:40,18 MB,2.8 MB,3.1 kB/s,275 B/s
2023-03-22 13:42:41,19 MB,2.9 MB,58 kB/s,9.0 kB/s
2023-03-22 13:42:42,19 MB,2.9 MB,79 kB/s,12 kB/s
2023-03-22 13:42:43,19 MB,2.9 MB,33 kB/s,4.4 kB/s
2023-03-22 13:42:44,19 MB,2.9 MB,12 kB/s,1.6 kB/s
2023-03-22 13:42:45,19 MB,2.9 MB,4.5 kB/s,594 B/s
2023-03-22 13:42:46,19 MB,2.9 MB,1.7 kB/s,218 B/s
2023-03-22 13:42:47,19 MB,2.9 MB,13 kB/s,3.3 kB/s
2023-03-22 13:42:48,19 MB,2.9 MB,56 kB/s,7.5 kB/s
2023-03-22 13:42:50,19 MB,2.9 MB,52 kB/s,7.4 kB/s
2023-03-22 13:42:51,19 MB,2.9 MB,24 kB/s,3.2 kB/s
2023-03-22 13:42:52,19 MB,2.9 MB,11 kB/s,1.2 kB/s
2023-03-22 13:42:53,19 MB,2.9 MB,5.5 kB/s,435 B/s
2023-03-22 13:42:54,19 MB,2.9 MB,2.8 kB/s,160 B/s
2023-03-22 13:42:55,19 MB,2.9 MB,5.1 kB/s,2.3 kB/s
2023-03-22 13:42:56,19 MB,2.9 MB,58 kB/s,7.0 kB/s
2023-03-22 13:42:57,19 MB,2.9 MB,11 kB/s,951 B/s
2023-03-22 13:42:58,19 MB,2.9 MB,5.4 kB/s,1.4 kB/s
2023-03-22 13:42:59,19 MB,2.9 MB,3.6 kB/s,628 B/s
2023-03-22 13:43:00,19 MB,2.9 MB,3.3 kB/s,253 B/s
2023-03-22 13:43:01,19 MB,2.9 MB,6.7 kB/s,425 B/s
2023-03-22 13:43:02,19 MB,2.9 MB,107 kB/s,14 kB/s
2023-03-22 13:43:03,19 MB,2.9 MB,54 kB/s,5.5 kB/s
2023-03-22 13:43:04,19 MB,2.9 MB,24 kB/s,2.1 kB/s
2023-03-22 13:43:05,19 MB,2.9 MB,9.1 kB/s,759 B/s
2023-03-22 13:43:06,19 MB,2.9 MB,5.2 kB/s,279 B/s
2023-03-22 13:43:08,19 MB,2.9 MB,2.4 kB/s,2.5 kB/s
2023-03-22 13:43:09,19 MB,2.9 MB,62 kB/s,11 kB/s
2023-03-22 13:43:10,19 MB,3.0 MB,36 kB/s,6.1 kB/s
2023-03-22 13:43:11,19 MB,3.0 MB,13 kB/s,2.3 kB/s
2023-03-22 13:43:12,19 MB,3.0 MB,17 kB/s,831 B/s
2023-03-22 13:43:13,19 MB,3.0 MB,2.4 kB/s,1.7 kB/s
2023-03-22 13:43:14,19 MB,3.0 MB,46 kB/s,7.4 kB/s
2023-03-22 13:43:15,19 MB,3.0 MB,50 kB/s,9.8 kB/s
2023-03-22 13:43:16,20 MB,3.0 MB,73 kB/s,12 kB/s
2023-03-22 13:43:17,20 MB,3.0 MB,119 kB/s,18 kB/s
2023-03-22 13:43:18,20 MB,3.0 MB,125 kB/s,16 kB/s
2023-03-22 13:43:19,20 MB,3.0 MB,113 kB/s,19 kB/s
2023-03-22 13:43:20,20 MB,3.1 MB,106 kB/s,16 kB/s
2023-03-22 13:43:22,20 MB,3.1 MB,65 kB/s,10 kB/s
2023-03-22 13:43:23,20 MB,3.1 MB,65 kB/s,8.7 kB/s
2023-03-22 13:43:24,20 MB,3.1 MB,50 kB/s,8.1 kB/s
2023-03-22 13:43:25,20 MB,3.1 MB,41 kB/s,5.8 kB/s
2023-03-22 13:43:26,20 MB,3.1 MB,27 kB/s,3.2 kB/s
2023-03-22 13:43:27,20 MB,3.1 MB,12 kB/s,1.6 kB/s
2023-03-22 13:43:28,20 MB,3.1 MB,3.3 kB/s,230 B/s
2023-03-22 13:43:29,20 MB,3.1 MB,2.0 kB/s,84 B/s
2023-03-22 13:43:30,20 MB,3.1 MB,44 kB/s,9.5 kB/s
2023-03-22 13:43:31,20 MB,3.1 MB,78 kB/s,11 kB/s
2023-03-22 13:43:32,20 MB,3.1 MB,43 kB/s,5.3 kB/s
2023-03-22 13:43:33,20 MB,3.1 MB,18 kB/s,2.0 kB/s
2023-03-22 13:43:34,20 MB,3.1 MB,9.6 kB/s,791 B/s
2023-03-22 13:43:35,20 MB,3.1 MB,4.5 kB/s,291 B/s
2023-03-22 13:43:36,20 MB,3.1 MB,3.7 kB/s,1.9 kB/s
2023-03-22 13:43:38,20 MB,3.1 MB,41 kB/s,6.0 kB/s
2023-03-22 13:43:39,21 MB,3.1 MB,60 kB/s,7.7 kB/s
2023-03-22 13:43:40,21 MB,3.1 MB,25 kB/s,3.4 kB/s
2023-03-22 13:43:41,21 MB,3.2 MB,38 kB/s,6.9 kB/s
2023-03-22 13:43:42,21 MB,3.2 MB,56 kB/s,9.7 kB/s
2023-03-22 13:43:43,21 MB,3.2 MB,64 kB/s,9.5 kB/s
2023-03-22 13:43:44,21 MB,3.2 MB,62 kB/s,8.7 kB/s
2023-03-22 13:43:45,21 MB,3.2 MB,53 kB/s,9.4 kB/s
2023-03-22 13:43:46,21 MB,3.2 MB,21 kB/s,3.9 kB/s
2023-03-22 13:43:47,21 MB,3.2 MB,8.9 kB/s,1.5 kB/s
2023-03-22 13:43:48,21 MB,3.2 MB,4.9 kB/s,541 B/s
2023-03-22 13:43:49,21 MB,3.2 MB,7.8 kB/s,1.3 kB/s
2023-03-22 13:43:50,21 MB,3.2 MB,52 kB/s,8.1 kB/s
2023-03-22 13:43:51,21 MB,3.2 MB,101 kB/s,15 kB/s
2023-03-22 13:43:52,21 MB,3.3 MB,108 kB/s,17 kB/s
2023-03-22 13:43:54,21 MB,3.3 MB,59 kB/s,7.9 kB/s
2023-03-22 13:43:55,21 MB,3.3 MB,24 kB/s,2.9 kB/s
2023-03-22 13:43:56,21 MB,3.3 MB,8.8 kB/s,1.1 kB/s
2023-03-22 13:43:57,21 MB,3.3 MB,16 kB/s,3.5 kB/s
2023-03-22 13:43:58,21 MB,3.3 MB,66 kB/s,8.7 kB/s
2023-03-22 13:43:59,22 MB,3.3 MB,88 kB/s,13 kB/s
2023-03-22 13:44:00,22 MB,3.3 MB,58 kB/s,6.8 kB/s
2023-03-22 13:44:01,22 MB,3.3 MB,22 kB/s,2.5 kB/s
2023-03-22 13:44:02,22 MB,3.3 MB,3.2 kB/s,1.8 kB/s
2023-03-22 13:44:03,22 MB,3.3 MB,74 kB/s,12 kB/s
2023-03-22 13:44:04,22 MB,3.3 MB,118 kB/s,18 kB/s
2023-03-22 13:44:05,22 MB,3.3 MB,77 kB/s,12 kB/s
2023-03-22 13:44:06,22 MB,3.3 MB,79 kB/s,11 kB/s
2023-03-22 13:44:07,22 MB,3.4 MB,67 kB/s,8.5 kB/s
2023-03-22 13:44:08,22 MB,3.4 MB,25 kB/s,3.1 kB/s
2023-03-22 13:44:09,22 MB,3.4 MB,9.9 kB/s,1.1 kB/s
2023-03-22 13:44:10,22 MB,3.4 MB,4.1 kB/s,421 B/s
2023-03-22 13:44:12,22 MB,3.4 MB,2.3 kB/s,155 B/s
2023-03-22 13:44:13,22 MB,3.4 MB,1.1 kB/s,57 B/s
2023-03-22 13:44:14,22 MB,3.4 MB,34 kB/s,6.7 kB/s
2023-03-22 13:44:15,22 MB,3.4 MB,41 kB/s,7.5 kB/s
2023-03-22 13:44:16,22 MB,3.4 MB,33 kB/s,5.7 kB/s
2023-03-22 13:44:17,22 MB,3.4 MB,39 kB/s,5.5 kB/s
2023-03-22 13:44:18,22 MB,3.4 MB,6.5 kB/s,757 B/s
2023-03-22 13:44:19,22 MB,3.4 MB,3.2 kB/s,2.4 kB/s
2023-03-22 13:44:20,22 MB,3.4 MB,1.4 kB/s,867 B/s
2023-03-22 13:44:21,22 MB,3.4 MB,539 B/s,341 B/s
2023-03-22 13:44:22,22 MB,3.4 MB,535 B/s,125 B/s
2023-03-22 13:44:23,22 MB,3.4 MB,26 kB/s,2.4 kB/s
2023-03-22 13:44:24,22 MB,3.4 MB,87 kB/s,9.9 kB/s
2023-03-22 13:44:25,22 MB,3.4 MB,69 kB/s,11 kB/s
2023-03-22 13:44:26,22 MB,3.4 MB,86 kB/s,13 kB/s
2023-03-22 13:44:28,23 MB,3.4 MB,113 kB/s,14 kB/s
2023-03-22 13:44:29,23 MB,3.5 MB,62 kB/s,8.9 kB/s
2023-03-22 13:44:30,23 MB,3.5 MB,33 kB/s,3.4 kB/s
2023-03-22 13:44:31,23 MB,3.5 MB,12 kB/s,1.7 kB/s
2023-03-22 13:44:32,23 MB,3.5 MB,42 kB/s,1.8 kB/s
2023-03-22 13:44:33,23 MB,3.5 MB,24 kB/s,918 B/s
2023-03-22 13:44:34,23 MB,3.5 MB,8.9 kB/s,360 B/s
2023-03-22 13:44:35,23 MB,3.5 MB,57 kB/s,8.5 kB/s
2023-03-22 13:44:36,23 MB,3.5 MB,60 kB/s,9.2 kB/s
2023-03-22 13:44:37,23 MB,3.5 MB,87 kB/s,9.2 kB/s
2023-03-22 13:44:38,23 MB,3.5 MB,77 kB/s,9.3 kB/s
2023-03-22 13:44:39,23 MB,3.5 MB,104 kB/s,16 kB/s
